Rank,Name,Country,Single
3483,Yelong Wei (魏业隆),China,701.26
3484,Wenshun Zhou (周文舜),China,701.28
3485,Joon Song,Canada,701.51
3486,Florian Kreyssig,Germany,701.56
3487,Luke Rasor,USA,701.64
3488,Eric Waldbillig,USA,701.68
3489,Oliver Bjurek Strömberg,Sweden,701.9
3490,Stewy Erickson,USA,701.97
3491,Luis Roberto Franco Esquivel,Mexico,702.22
3492,Nikolay Evdokimov,Russia,702.23
3493,Trần Mạnh Quân,Vietnam,702.28
3494,Rishabh Sanghavi,India,702.47
3495,Pavlo Parafilo (Павло Парафіло),Ukraine,702.63
3496,Qingyang Zhao (赵清杨),China,702.66
3497,Zhenduo Yang (杨振铎),China,702.76
3498,Long Hoang Tran,Australia,702.82
3499,Conor Bradding,New Zealand,702.88
3500,Ashley Biddiscombe,Canada,703.14
3501,Maksym Poliakov (Максим Поляков),Ukraine,703.15
3502,Sukesh Kumar,India,703.34
3503,Yitong Kong (孔艺潼),China,703.36
3504,Jaden Froese,Canada,703.45
3505,Andrés Felipe Heredia León,Colombia,703.46
3506,Diego Montes,USA,703.52
3507,Alexander Kapustin,Russia,703.73
3508,Akshay Keswani,India,703.88
3509,Darren Saito,USA,703.89
3510,Charles Barden,USA,703.98
3511,Zachary Ridall,USA,704.01
3512,Will Wooden,USA,704.03
3513,Paolo Girotti,Italy,704.11
3514,Balázs Polyák,Hungary,704.11
3515,Evgeny Chak,Belarus,704.4
3516,Johan Thuvesen,Sweden,704.47
3517,Gianfranco Camones Caycho,Peru,704.54
3518,Cameron Burke,USA,704.81
3519,Dennis Rosero,Colombia,704.83
3520,Jonah Chen,Canada,704.85
3521,Zachary Trudell,USA,704.87
3522,Silas Kampp Richter Lassen,Denmark,704.97
3523,William Trotter,United Kingdom,705.34
3524,Emile Compion,South Africa,705.77
3525,Jiarui Cao (曹家睿),China,705.89
3526,Hồ Trọng Khải,Vietnam,706.04
3527,Yuki Yamamoto (山本祐輝),Japan,706.09
3528,Shengqi Pan (潘盛琪),China,706.19
3529,Ignacio Luquez,Argentina,706.53
3530,Pieter Luyten,Belgium,706.57
3531,Mohamad Adrian Syahirin Bin Mohd Faizal,Malaysia,706.97
3532,Attilio Buttiglione,Italy,707.11
3533,Christian Harris,United Kingdom,707.2
3534,Abbe Hansen,Sweden,707.4
3535,Rahm Bharara,USA,707.47
3536,Andrei M. Arcellana,Philippines,707.47
3537,Timotej Šimurka,Slovakia,707.55
3538,Alejandro Isaza,Colombia,707.55
3539,Phạm Việt Dũng,Vietnam,707.59
3540,Juraj Kremser,Slovakia,707.86
3541,Yunong Li (李雨浓),China,707.91
3542,Jaidon Zain Adams,United Kingdom,708.23
3543,Robert Kim (Роберт Ким),Kazakhstan,708.36
3544,Sami Rahman,Bangladesh,708.42
3545,Isidro Ramírez Domínguez,Guatemala,708.56
3546,Felipe de Carvalho Diniz,Brazil,708.7
3547,Jairo Santiago Callejas,USA,708.71
3548,Eduard Betanyan,Russia,708.95
3549,Haobo Zhang (张浩博),China,709.0
3550,Muhammad Fitri Hakim Bin Dzulkarnain,Malaysia,709.04
3551,Janik Blenckner,Germany,709.05
3552,Haoda Yang (杨昊达),China,709.78
3553,Nathan Kearney,USA,709.81
3554,Sarah Cook,USA,709.89
3555,Carlos Molina Alcolea,Spain,709.95
3556,Anurag Jain,India,709.95
3557,Priyanshu Kumar,India,710.01
3558,Roman Strakhov,Russia,710.1
3559,Kirt Protacio,Australia,710.21
3560,Malte von Mehren,Denmark,710.3
3561,Gabriel Valenciano Américo,Brazil,710.52
3562,Jan Babák,Czech Republic,710.64
3563,Martín Mercado,Chile,711.03
3564,Paweł Kowol,Poland,711.29
3565,Jacob Peng,Australia,711.4
3566,Jerome Lam,Canada,711.49
3567,Chio Wai Cheng (趙偉程),Macau,711.86
3568,Yeeun Park (박예은),Korea,711.92
3569,Marco Willems,Netherlands,711.93
3570,Leonardo José Carrari,Brazil,711.96
3571,Jinming Li (李金洺),China,712.24
3572,Ken Jiang,Canada,712.24
3573,Marcin Jakubowski,Poland,712.3
3574,Shuo Zhao (赵硕),China,712.36
3575,Akmal Abduazizov,Uzbekistan,712.51
3576,Will Do,USA,712.51
3577,Davide Merli,Italy,712.65
3578,Bobby D'Angelo,USA,712.75
3579,Haifeng Zhang (章海峰),China,712.85
3580,Daryll Ben Relatorres,Philippines,713.21
3581,James Shearwood,Australia,713.28
3582,Maksym Samoilenko (Максим Самойленко),Ukraine,713.33
3583,Benjamin Grzesiak,United Kingdom,713.39
3584,Jie Chen (陈杰),China,713.45
3585,Jēkabs Janovs,Latvia,713.66
3586,Isaac Koperski,USA,713.78
3587,Ooi Zhen Ka,Malaysia,713.81
3588,Chad Batten,USA,713.94
3589,Bryan Gan Tze Yang,Malaysia,714.18
3590,Alexandre Key Wakate Teruya,Brazil,714.31
3591,Erwan de Lépinau,France,714.42
3592,Hyun-Kyoo Rah (나현규),Korea,714.66
3593,Abner Priyo Utomo,Indonesia,714.8
3594,Thomas Nguyen,USA,714.9
3595,Gabriel Adrian Cruz,Philippines,714.96
3596,Yong Hyeon Jo (조용현),Korea,715.09
3597,Benjamin Alonso Simon Fuentes,Chile,715.37
3598,Leyner Jamauca,Colombia,715.46
3599,Robert G. Pearce IV,USA,715.49
3600,Ernur Ersayynov,Kazakhstan,715.56
3601,Nat Baylon,USA,715.67
3602,Oscar Javier Guerrero Cardenas,Colombia,715.84
3603,Alfonso Jose Torres Alvarez,Venezuela,715.9
3604,Joshua Santiago Monterrosa Herrera,Mexico,715.96
3605,Konstantin Solovev (Константин Соловьёв),Russia,716.07
3606,AJ Le,USA,716.16
3607,Dániel Kui,Hungary,716.22
3608,Haoran Wang (王浩然),China,716.25
3609,Kennan LeJeune,USA,716.83
3610,Weijiang Xu (徐卫强),China,716.9
3611,Noah Arthurs,USA,716.92
3612,Abhimanyu Singhal,India,717.0
3613,Rohan Jain,USA,717.41
3614,Ronald Ken Mahait,Philippines,717.42
3615,Ondřej Matoušek,Czech Republic,717.48
3616,Augusto Rosa Esteves,Brazil,717.68
3617,Lê Duy Khang,Vietnam,717.86
3618,Emiliano Xiuhuitzilli Sanchez Olivera,Mexico,718.0
3619,Qirun Zhong (钟奇润),China,718.04
3620,Bobby Mapp,USA,718.13
3621,Alex Seidler,USA,718.24
3622,Owen Hjerpe,USA,718.29
3623,Seb van den Beemt,Netherlands,718.35
3624,Hector Huanqque,Peru,718.71
3625,Christian Dirks,Germany,719.02
3626,Cooper Dean,USA,719.03
3627,Junqi Feng (冯骏骐),China,719.36
3628,Maksym B. Tsymbaliuk (Максим Б. Цимбалюк),Ukraine,719.51
3629,Luigi Manzo,Italy,719.54
3630,Daniel Schäfer,Germany,719.59
3631,Ming Dao Ting,Australia,719.68
3632,Sandra Kuotesaho,Finland,719.69
3633,Aston Culf,Australia,719.79
3634,Pedro Miranda Moreira,Brazil,719.82
3635,Sietse Averesch,Netherlands,719.91
3636,Federico Rinalduzzi,Italy,720.02
3637,Yi-Van Studenov,Canada,720.02
3638,Yefeng Hu (胡叶枫),China,720.09
3639,Benjamin Lippsmeier,Switzerland,720.39
3640,Jonathan Dammann,France,720.53
3641,Moses San Pascual,Philippines,720.61
3642,Yihankang Li (李易汉康),China,720.79
3643,Korakot Inkaew (กรกฎ อิ่นแก้ว),Thailand,721.17
3644,Jack Haviland,USA,721.27
3645,Anton Rostovikov,Russia,721.35
3646,Hubert Tavernier,France,721.36
3647,Marcin Rogala,Poland,721.45
3648,Mengzhu Feng (冯梦珠),China,721.64
3649,Oliver Blount,United Kingdom,721.79
3650,Aaron Abramowitz,USA,721.8
3651,Gabriel Brian Balbuena Gutiérrez,Mexico,721.91
3652,Erik Shakirov,Russia,722.16
3653,Larry Zuo,China,722.2
3654,Osvaldo Sánchez,Mexico,722.29
3655,Meng Yuan (袁梦),China,722.3
3656,Cary Huang,USA,722.66
3657,Leonid Kuzmin (Леонид Кузьмин),Russia,722.86
3658,Ben Nyul,Germany,722.93
3659,Uladzislau Ushakov (Владислав Ушаков),Belarus,723.17
3660,Oleksandr Ivanchak (Олександр Іванчак),Ukraine,723.37
3661,Daniel Chudecki,Poland,723.39
3662,Chi-Yuan Koung (龔祺元),Taiwan,723.49
3663,María José Martínez León,Colombia,723.92
3664,Leyton Beardslee,USA,723.95
3665,Jin Liao (廖劲),China,723.98
3666,Marco Iamonte,Italy,724.15
3667,Takuma Shirahase (白波瀬拓磨),Japan,724.21
3668,Andrey Radaev (Андрей Радаев),Russia,724.27
3669,Bence Tóth,Hungary,724.3
3670,Ryan Goff,USA,724.34
3671,Yuchen Huang (黄禹尘),China,724.37
3672,Chun-Wei Lin (林君瑋),Taiwan,724.46
3673,Nguyễn Hữu Anh,Vietnam,724.49
3674,Michał Wojcieszek,Poland,724.53
3675,Carl Abrahamsen,Norway,724.75
3676,Benjamin Gendre,France,725.05
3677,Lachlan Malcolm,Australia,725.07
3678,Anthony Dominquez,USA,725.23
3679,Quanyi Xu (徐全意),China,725.35
3680,Alex VanderGriend,USA,725.46
3681,Juan Pablo Suárez Narváez,Ecuador,725.51
3682,Samuel Baird,USA,725.59
3683,Alan Jia,Canada,725.63
3684,Maksim Chen,Netherlands,725.67
3685,Levente Baráth,Hungary,725.67
3686,Muhammad Zuhair Bin Zulkaply,Malaysia,725.69
3687,Milhouse Gibbons-Paul,United Kingdom,725.77
3688,Jared Balassaitis,USA,725.8
3689,Francesco Schmitt,Germany,725.82
3690,Henry Hammer,USA,725.96
3691,Michał Matczak,Poland,725.99
3692,Nicolas Cardenas Claros,Bolivia,726.02
3693,Marc Danelkewitz,Germany,726.07
3694,Parth Garg,USA,726.15
3695,Lam Yu Ching (林雨晴),Hong Kong,726.18
3696,Benjamin Hoppes,USA,726.36
3697,Stefen Lake,USA,726.48
3698,Sebastiano Benato,Uruguay,726.54
3699,Everett Kelly,USA,726.57
3700,Shengqun Wang (王胜群),China,726.59
3701,Martial Averous,France,726.62
3702,Dongheon Ryu (류동헌),Korea,726.64
3703,Andres Armando Montalvo Vera,Peru,726.71
3704,Jiankang Li (李建康),China,726.77
3705,Joseph C. Browning,USA,726.8
3706,Ahsanul Insan Hamid,Indonesia,726.95
3707,Everest Shi,Canada,727.07
3708,Oscar Wong Jing Yee (王敬宇),Malaysia,727.32
3709,John Linder,Canada,727.35
3710,Fabian Andrey Montenegro Barrero,Colombia,727.4
3711,Junzhong Chen (陈浚中),China,727.47
3712,Grigorii Alekseev,Russia,727.51
3713,Đinh Minh Thông,Vietnam,727.55
3714,Aaron Cohen,USA,727.67
3715,Martin Reinisch,Germany,727.83
3716,Eoin Dowling,Ireland,728.04
3717,Jingbin Li (李晶斌),China,728.07
3718,Michael Zavalza,USA,728.42
3719,Brigham Dent,USA,728.44
3720,Naoya Inahara (稲原直哉),Japan,728.52
3721,Enrymar Cisneros,Venezuela,728.52
3722,Ethan Glauser,USA,728.61
3723,Sadiq Ahmed,Nigeria,728.66
3724,Andrey Lopez Rodríguez,Costa Rica,728.67
3725,Kacper Wójcik,Poland,728.81
3726,Harry Owen,United Kingdom,728.92
3727,Pedro Henrique da Silva Tesch,Brazil,729.15
3728,Noah Paredes,USA,729.15
3729,Braydon Godin,Canada,729.42
3730,Russell Roberts,USA,729.5
3731,Qingxin Lin (林庆鑫),China,729.61
3732,Kabir Johal,Canada,729.63
3733,William Greninger,USA,729.75
3734,Viktor Zenk,Sweden,729.93
3735,Modi Saurav,India,729.93
3736,Kian I. Lee,Philippines,729.99
3737,Tomasz Kartasiński,Poland,730.25
3738,Sam Spendla,United Kingdom,730.34
3739,Tsu-Yu Tseng (曾子瑜),Taiwan,730.48
3740,Jemco Casquejo,Philippines,730.6
3741,Fabiano Pinheiro de Oliveira,Brazil,730.67
3742,Jie-Yu Xie (謝傑宇),Taiwan,730.74
3743,Maxim Hildt,Germany,730.8
3744,Petr Michovský,Czech Republic,730.93
3745,Ryota Futagami (二神亮太),Japan,731.16
3746,David Quach,Germany,731.36
3747,Po-Hsien Ou (歐柏賢),Taiwan,731.57
3748,Matthew Heritage (梁子庭),Hong Kong,731.68
3749,Rit Varun,India,731.76
3750,Jiajia Yu (余佳佳),China,731.78
3751,Andrew Kehm,USA,731.81
3752,Ethan Coolidge,USA,732.0
3753,Bruce Kong,Canada,732.06
3754,Andrés Claros,Argentina,732.35
3755,David Novák,Czech Republic,732.43
3756,Yinbing Tan (檀银兵),China,732.46
3757,Patrick Skelley,USA,732.59
3758,Jordan Nguyen,USA,732.85
3759,Jung Hwan Lee,Korea,732.98
3760,Titus Sutterfield,USA,733.04
3761,Qikai Wang (王其凯),China,733.12
3762,Lars Van den broeck,Belgium,733.24
3763,Hubert Badocha,Poland,733.25
3764,Roberts Dreijers,Latvia,733.51
3765,Hongmiao Gao (高宏淼),China,733.66
3766,Kai Ma (马开),China,733.86
3767,Thunyatep Anantanapong (ธัญเทพ อนันต์ธนาพงษ์),Thailand,733.87
3768,Harald Skinnes Kryvi,Norway,733.91
3769,Didi Stone,USA,734.05
3770,Michael Bradley,Canada,734.15
3771,Dev Agarwal,India,734.26
3772,Pierre Bouvier,France,734.35
3773,Laurent Vogt,Germany,734.47
3774,Sina Salehpour (سینا صالح پور),Iran,734.58
3775,Gaurav Bachani,India,734.66
3776,Wang Xu (徐望),China,734.73
3777,Lakshmi Sai Srivatsa,India,735.11
3778,Dylan Ulysses James Thomas,Australia,735.13
3779,Alban Marchal,France,735.44
3780,Christopher Tolksdorf,Germany,735.49
3781,Mikhail Arkhipov,Russia,735.54
3782,Ömer Furkan Günler,Turkey,735.56
3783,Caleb Hoover,USA,736.1
3784,Marcin Popławski,Poland,736.22
3785,Muhammad Al-Hadi Akmal,Malaysia,736.75
3786,Nikolaos Karampelas,Greece,736.82
3787,Yanfeng Zhu (朱艳枫),China,737.19
3788,Satoru Umetsu (梅津諭),Japan,737.2
3789,Alessandro Guilmar Cervantes Albarrán,Mexico,737.36
3790,Noel Yzaguirre,Peru,737.46
3791,Ágoston Demény,Hungary,737.55
3792,Pascal Ordano,Argentina,738.28
3793,Gijs Peletier,Netherlands,738.44
3794,Wojciech Rogoziński,Poland,738.87
3795,Lior Tetro,Israel,738.91
3796,Phil Patrick F. Isidro,Philippines,738.95
3797,Darii Caireac (Дарий Кайряк),Belarus,739.07
3798,Yunfei Shao (邵云飞),China,739.12
3799,Mustafa Berke Özcan,Turkey,739.14
3800,Russel Bocalbos,Philippines,739.14
3801,Eric Camplin,USA,739.16
3802,Zach Richards,USA,739.23
3803,David Felipe Rodríguez Gutierrez,Colombia,739.34
3804,Fabian Settelen,Switzerland,739.59
3805,Andi Alvin Adhyaksa Putra,Indonesia,739.62
3806,Oscar Burga,Ecuador,739.69
3807,Luan Gomes de Almeira Araújo,Brazil,739.69
3808,Ryan Lim,USA,739.72
3809,Federico Viola,Italy,739.88
3810,Yannick Tonatiuh Napsuciale Heredia,Mexico,739.96
3811,Marco Minici,Italy,740.26
3812,David Golisch,USA,740.35
3813,Sebastian Teng,Argentina,740.59
3814,Bartłomiej Maj,Poland,740.68
3815,Samuel Hanstein,Germany,740.94
3816,Chui-Hsien Lin (林垂憲),Taiwan,741.08
3817,Juan Pablo Silvera Prieto,Colombia,741.17
3818,Richard Fousek,Czech Republic,741.33
3819,Arvid Sandström,Sweden,741.48
3820,Paolo Marino,Italy,741.53
3821,Victor Sinan Seixo de Brito Gomes,Brazil,741.6
3822,Frank Morris,USA,741.62
3823,Andrew Sherman,Australia,741.63
3824,Qi Zhang (张琪),China,741.9
3825,Adrian Radziewicz,Poland,741.98
3826,Gwee Jia You,Malaysia,741.99
3827,Julien Roux,France,742.01
3828,Ben Rogers,USA,742.08
3829,Brodie D. Cheater,Australia,742.17
3830,Tácito Sampaio Gaspar de Oliveira Filho,Brazil,742.28
3831,Didiet Aditya Bayu Kusuma,Indonesia,742.6
3832,Ryan Kindt,USA,743.01
3833,Noah Charles Cryns,USA,743.11
3834,Alexander Markoulis,USA,743.25
3835,Jonah Blakeley,Australia,743.26
3836,Erik Cheng (鄭聿軒),USA,743.43
3837,Conor Smith,Ireland,743.79
3838,Zihao Wang (王子豪),China,743.82
3839,Chengming Su (苏成明),China,744.05
3840,Hamish Monckton,Australia,744.1
3841,Tan Yan Shun,Malaysia,744.11
3842,Rwell Shawn A. Castaneda,Philippines,744.66
3843,Bryan Kroesbeek,Netherlands,744.67
3844,Monica Beatriz Calvo,Philippines,744.72
3845,Fabian Toboła,Poland,744.73
3846,Thomas Patterson,United Kingdom,744.73
3847,Liam Harrison Bliss,USA,744.78
3848,Jay Cumming,USA,744.8
3849,Mika Schwendener,Switzerland,745.12
3850,Evan Brandsma,USA,745.13
3851,Cedric Schweitzer,Germany,745.24
3852,Elliot Sherrow,USA,745.24
3853,David Karlsson,Sweden,745.45
3854,Kyle Meade,USA,745.61
3855,Gabriel Lincon Souza,Brazil,745.95
3856,Alberto Arturo Ayllón Bustos,Bolivia,746.13
3857,Fernando Ávila Ruíz,Mexico,746.39
3858,Laurence He,Ireland,746.48
3859,Yunzhou Zhu (朱云舟),China,746.52
3860,Jakub Bartos,Poland,746.53
3861,Rafael Alvarez,Venezuela,746.97
3862,Maximilian Berkmann,United Kingdom,747.05
3863,Jesper Schmidt,Denmark,747.21
3864,Juuso Suutari,Finland,747.4
3865,Andy Lee Mitchell,Ireland,747.64
3866,Javier Gil,Spain,747.73
3867,Alejandro Cisneros Morales,Mexico,747.85
3868,Shikhar Mohan,India,747.86
3869,Willem Klose,Germany,747.88
3870,Salih Kolakovic,Australia,748.01
3871,Daniel G. Preston,USA,748.04
3872,Alvin Febrianth,Indonesia,748.72
3873,Gunnar Kilborn,Sweden,748.81
3874,Oleksandr Pohasii (Олександр Погасій),Ukraine,748.84
3875,Grigoriy Shumakov,Russia,749.07
3876,Jae Goode,United Kingdom,749.18
3877,Ping Guan (关平),China,749.19
3878,Ankush Kumar,India,749.23
3879,Sachin Krishna Rao,India,749.39
3880,Juan F. Wulff,USA,749.41
3881,Leo Hock-Morris,Australia,749.44
3882,Noah Fisher,USA,749.45
3883,Rajmund Keresztes,Hungary,749.45
3884,Mohamad Azraei,Malaysia,749.71
3885,Adam Ahmad,USA,749.78
3886,Maxim Kudryashov (Максим Кудряшов),Russia,749.86
3887,Nóra Szepes,Hungary,749.91
3888,Isai Oswaldo Gonzalez Canessa,El Salvador,750.23
3889,Prakhar Gupta,India,750.25
3890,James Gutiérrez,Bolivia,750.28
3891,Kai Kopke,Canada,750.31
3892,Lee Jia Yong (李伽榮),Malaysia,750.45
3893,Levi Edler,USA,750.48
3894,Anant Pingle,India,750.52
3895,Luis Andrei Castillo Arellano,Mexico,750.55
3896,Ha Min Oh (오해민),Korea,750.65
3897,Roel Hoogeveen,Netherlands,750.69
3898,Alex Goodhead,United Kingdom,750.82
3899,Emmet Southfield,USA,750.84
3900,Paweł Włoszek,Poland,750.87
3901,Matias Macaya,Chile,750.95
3902,Nathaniel Weglarz,USA,750.96
3903,Oleksandr Antypov (Олександр Антипов),Ukraine,751.4
3904,Marco Sander Quilca Quiranza,Ecuador,751.44
3905,Hung Lo (羅鴻),Taiwan,751.49
3906,Rafael Quilit,Philippines,751.62
3907,Pacifico Rodriguez,Switzerland,751.63
3908,Phạm Phước Thuận,Vietnam,751.68
3909,Lakshay Sharma,India,751.68
3910,Alisher Soltan (Алишер Солтан),Kazakhstan,752.08
3911,Estevan Lujan,USA,752.28
3912,Nik Maraun,Germany,752.31
3913,David Gálvez,El Salvador,752.37
3914,Andreas Moen,Norway,752.44
3915,Jake Patterson,USA,752.52
3916,Zixiang Zhang (张子翔),China,752.69
3917,Hongyi Li (李泓毅),China,752.8
3918,Haozhi Pan (潘颢之),China,752.91
3919,James Dean Ludlow,United Kingdom,752.92
3920,Luca Rannisi,Italy,753.04
3921,Tomasz Kaczorowski,Poland,753.11
3922,Thomas Visaya-Neville,Ireland,753.3
3923,Malakai Bergen,Canada,753.55
3924,Nicolas Schmied,Switzerland,754.01
3925,Jessica Moens,Belgium,754.07
3926,Romain Mailly,France,754.16
3927,Xiangjia Kong (孔祥佳),United Kingdom,754.33
3928,Fazhen Wu (吴法臻),China,754.41
3929,Wenjie Xu (徐文杰),China,754.59
3930,Kian Barry,USA,754.61
3931,Franco Silva,Chile,754.7
3932,Jonathan Collins,United Kingdom,754.73
3933,Szymon Nowak,Poland,754.94
3934,Erick Santillán Benítez,Mexico,755.27
3935,Henrik Speer By,Norway,755.33
3936,Gair Alejandro Argüello Hernández,Mexico,755.38
3937,Piotr Kuchta,Poland,755.46
3938,Tino Nordbeck,Germany,755.93
3939,Jieyu Jiang (蒋捷宇),China,755.99
3940,Alex St. George,USA,756.18
3941,Xiaojian Li (李晓健),China,756.32
3942,Bartosz Karpiński,Poland,756.56
3943,Anuj Menta,India,756.58
3944,Bartosz Dąbrowski,Poland,756.65
3945,Hongfei Tian (田洪飞),China,756.67
3946,Long Zhou (周龙),China,756.93
3947,Lianghai Sui (眭亮海),China,757.0
3948,Iuri Grangeiro Carvalho,Brazil,757.24
3949,Omry Noam,Israel,757.32
3950,Fyodor Ivanov,Russia,757.34
3951,Garuda Firmansyah,Indonesia,757.73
3952,Martin Zahradník,Czech Republic,757.97
3953,Ayush Goyal,India,758.1
3954,Ansis Plēpis,Latvia,758.25
3955,Max Lau,USA,758.6
3956,András Bényi,Hungary,758.81
3957,Mykhailo Yartsun (Михайло Ярцун),Ukraine,758.9
3958,Chuan-Chen Ho (何權宸),Taiwan,758.93
3959,Sandra Devi,Indonesia,758.95
3960,Daniel Coy Calderón,Colombia,759.18
3961,Giovanni Tanaka (陈华安),Indonesia,759.19
3962,Maksymilian Kwaśniewski,Poland,759.3
3963,John Bailey,Canada,759.45
3964,Sergio Torrijos Santano,Spain,759.47
3965,Todor Enikov,Bulgaria,759.68
3966,Finn X. Gotcher,USA,759.69
3967,Zach Amiridis,Australia,760.03
3968,Frederik Rollmann,Germany,760.27
3969,Bo Wang (王波),China,760.28
3970,Yi-Chun Wang (王逸雋),Taiwan,760.34
3971,Bhaktij Patil,India,760.42
3972,Zak Walters,United Kingdom,760.72
3973,Jiajie Luo (罗佳杰),China,760.8
3974,Philipp Lehnhardt,Germany,760.81
3975,Eric Rios Sánchez,Mexico,760.94
3976,Carl Tsai,USA,761.02
3977,José Eduardo Figueroa,Dominican Republic,761.07
3978,Błażej Cichy,Poland,761.08
3979,Alistair Miller,United Kingdom,761.12
3980,Kou Moriya (森谷航),Japan,761.26
3981,Stefan Loosli,Switzerland,761.35
3982,Guang Zhao (赵广),China,761.4
3983,Liew Yee Voon (劉倚文),Malaysia,761.41
3984,Felix Lee,USA,761.64
3985,Jorge Martín Espinosa,Spain,761.69
3986,Vinnie Del Monte,USA,761.84
3987,Bernhard Brodowsky,Germany,762.04
3988,Villiam Pallisgård,Denmark,762.14
3989,Brody Meschke,USA,762.29
3990,Allyson Dias de Lima,Brazil,762.42
3991,Lennon Young,USA,762.6
3992,Nikko Gammad,Philippines,762.63
3993,Jesse Mailloux,USA,762.82
3994,Tam Quan,Australia,763.29
3995,Xin Zheng (郑昕),China,763.46
3996,Joni Hiisvirta,Finland,763.49
3997,Davide Camilleri,Italy,763.6
3998,Kyle Yamamoto,USA,763.82
3999,Alexander Nagler,USA,763.91
4000,Ivan Katkov,Russia,763.98
4001,Cameron Aume,USA,763.99
4002,Georgiy Titov (Георгій Тітов),Ukraine,764.19
4003,Juan Javier Quispe Lujan,Peru,764.23
4004,Sam Koch,USA,764.5
4005,Levi Way,United Kingdom,764.56
